originalPlace	interpretedPlace	longitude	latitude	xmin	xmax	ymin	ymax	uncertainty
'Korea Institute of Environmental Ecology', 'South Korea'	South Korea, 세종특별자치시 Geumnam-myeon, 시청대로 370	127.3047532	36.4957341	127.3034042	127.3061022	36.4943851	36.4970831	192
'Korea Institutie of Water and Enviroment', 'South Korea'	613-2 Bulgwang-dong, Eunpyeong-gu, Seoul, South Korea	126.9329158	37.6099374	126.9315668	126.9342648	37.6085884	37.6112864	191
'Korea Lung Tissue Bank', 'Seoul, South Korea'	Seoul, South Korea	126.9779692	37.566535	126.7645827	127.1835899	37.4259627	37.7017495	23551
'Korea Marine Microalgae Culture Center', 'Busan, South Korea'	NA	NA	NA	NA	NA	NA	NA	NA
'Korea National Environmental Microorganisms Bank', 'Suwon-si, South Korea'	Suwon-si, Gyeonggi-do, South Korea	127.0286009	37.2635727	126.9254886	127.0904507	37.2245524	37.353075	10122
'Korea Prostate Bank', 'Seocho-gu, South Korea'	Seocho-gu, Seoul, South Korea	127.0324112	37.4837121	126.9795194	127.0948845	37.4259627	37.5260893	7255
'Korea University Herbarium', 'Seoul, South Korea'	145 Anam-ro, Anam-dong, Seongbuk-gu, Seoul, South Korea	127.0277773	37.590799	127.0264283	127.0291263	37.58945	37.592148	191
'Korea University Herbarium', 'Seoul, South Korea'	1 Gwanak-ro, Gwanak-gu, Seoul, South Korea	126.9519053	37.459882	126.9505563	126.9532543	37.458533	37.461231	191
'Korean Agricultural Culture Collection', 'South Korea'	NA	NA	NA	NA	NA	NA	NA	NA
'Korean Aquatic Plant Resources and Information Bank', 'South Korea'	NA	NA	NA	NA	NA	NA	NA	NA
'Korean Collection for Type Cultures', 'South Korea'	NA	NA	NA	NA	NA	NA	NA	NA
'Korean Culture Center of Microorganisms, Department of Food Engineering', 'South Korea'	South Korea	127.766922	35.907757	124.5863	131.1603	33.0041	38.634	426703
'Korean Federation of Culture Collection', 'South Korea'	South Korea	127.766922	35.907757	124.5863	131.1603	33.0041	38.634	426703
'Korean Institute of Freshwater Biology', 'South Korea'	South Korea	127.766922	35.907757	124.5863	131.1603	33.0041	38.634	426703
'Korean Lichen and Allied Bioresource Center', 'Suncheon, South Korea'	Suncheon-si, Jeollanam-do, South Korea	127.4872135	34.950637	127.1741109	127.5988013	34.8150674	35.1886575	28300
'Korean Peninsula Flora', 'Muan-gun, South Korea'	Muan-gun, Jeollanam-do, South Korea	126.4816856	34.9904542	126.2309304	126.5546817	34.7686994	35.1798311	22039
'Korean Wild Bird Society', 'South Korea'	South Korea	127.766922	35.907757	124.5863	131.1603	33.0041	38.634	426703
'Kotel nich Museum', 'Russia'	Kotel'nich, Kirov Oblast, Russia	48.3093793	58.2899498	48.2639749	48.3913881	58.2700227	58.3247701	3467
'Kraevedscheskii Musei Kishineva - Museum of Regional Study', '??, Moldova'	Moldova	28.369885	47.411631	26.6164248	30.1635898	45.4674379	48.492029	179940
'Kultursammlungen der Eidgenosische Technische Hochschule', 'Switzerland'	Route Cantonale, 1015 Lausanne, Switzerland	6.5667576	46.5190557	6.5654086	6.5681066	46.5177067	46.5204047	182
'Kultursammlungen der Eidgenosische Technische Hochschule', 'Switzerland'	Rämistrasse 101, 8092 Zürich, Switzerland	8.5476699	47.376313	8.5463209	8.5490189	47.374964	47.377662	181
'Kunming Institute of Zoology, Chinese Academy of Sciences', 'China'	Kunming, Yunnan, China	102.832891	24.880095	102.1710879	103.6702501	24.3852005	26.541846	86573
'Kunsan Passage Bird Research Institute', 'South Korea'	Gunsan-si, Jeollabuk-do, South Korea	126.7366293	35.9676772	125.9480238	126.9156685	35.6633456	36.1529142	26128
'Kuroshio Ocean Education Foundation', 'Hualien, Taiwan'	Hualien County, Taiwan	121.6015714	23.9871589	120.9866267	121.773601	23.0977983	24.37056	45923
'KwaZulu-Natal Nature Conservation Service, Biodiversity and Planning Research Division', 'Pietermaritzburg, South Africa'	Pietermaritzburg, South Africa	30.3794118	-29.6006068	30.2520681	30.4498899	-29.7277701	-29.5328008	10155
'Kyung Hee University Natural History Museum', 'South Korea'	26 Kyungheedae-ro, Hoegi-dong, Dongdaemun-gu, Seoul, South Korea	127.052544	37.5961951	127.051195	127.053893	37.5948461	37.5975441	191
'L H Bailey Hortorium, Cornell University', 'Ithaca, United States'	412 Mann Library, Ithaca, NY 14853, USA	-76.4763118	42.448766	-76.4776608	-76.4749628	42.447417	42.450115	186
'La Banque European des Glomales', 'United Kingdom'	United Kingdom	-3.435973	55.378051	-8.8988999	33.9165549	34.5614	60.9157	2250062
'La Orden Estate, Dep. Forest Production and Grasslands, Agriculture and Environment Office, Regional Government of Extremadura', 'Badajoz, Spain'	Badajoz, Spain	-6.9706535	38.8794495	-7.0346625	-6.9406957	38.8517673	38.9069928	4013
'Labatt Culture Collection, Technology Development', 'Canada'	Canada	-106.346771	56.130366	-142	-50	41.6765559	83.6381	3018372
'Laboratoire de Biologie des Insectes', 'France'	37200 Tours, France	0.7034147	47.3554714	0.7020657	0.7047637	47.3541224	47.3568204	181
'Laboratoire de Biologie Generale et de Botanique', 'Lubumbashi, Congo - Kinshasa'	Lubumbashi, Democratic Republic of the Congo	27.5026174	-11.6876026	27.3950539	27.6093293	-11.788253600000001	-11.5624306	16169
'Laboratoire de Biologie Vegetale', 'Rabat, Morocco'	Rabat, Morocco	-6.8498129	33.9715904	-6.9228836	-6.791642	33.9034914	34.0349463	8847
'Laboratoire de Biostratigraphie', 'France'	NA	NA	NA	NA	NA	NA	NA	NA
'Laboratoire de Mycologie associe au CNRS', 'France'	NA	NA	NA	NA	NA	NA	NA	NA
'Laboratoire de Paleontologie des Vertebres et de Paleontologie', 'France'	NA	NA	NA	NA	NA	NA	NA	NA
'Laboratoire de Paleontologie des Vertebres et de Paleontologie Humaine', 'France'	NA	NA	NA	NA	NA	NA	NA	NA
'Laboratoire de Parasitologie', 'France'	NA	NA	NA	NA	NA	NA	NA	NA
'Laboratoire de Zoologie de la Faculte Des Sciences', 'France'	54000 Nancy, France	6.188357	48.6949924	6.187008	6.189706	48.6936434	48.6963414	180
'Laboratoire des Symbioses Tropicales et Mediterraneennes', 'France'	France	2.213749	46.227638	-5.5591	9.6624999	41.31433	51.1241999	772195
'Laboratoire Geologique', 'Talence, France'	33400 Talence, France	-0.588054	44.802614	-0.611104	-0.5726129	44.786829	44.825382	2531
'Laboratoire Geologique, Faculte des Sciences', 'Talence, France'	33400 Talence, France	-0.588054	44.802614	-0.611104	-0.5726129	44.786829	44.825382	2531
'Laboratoire National de la Protection des Vegetaux', 'France'	France	2.213749	46.227638	-5.5591	9.6624999	41.31433	51.1241999	772195
'Laboratoire Zoologique', 'France'	D975, 36290 Obterre, France	1.0938498	46.8769973	1.0925008	1.0951988	46.8756483	46.8783463	182
'Laboratorio de Biodiversidade de Recursos Pesqueiros', 'Brazil'	Brazil	-51.92528	-14.235004	-73.9828169	-28.650543	-34.0891	5.2717863	3125608
'Laboratorio de Biologia', 'Chile'	Canadá 253, Of F, Providencia, Santiago, Región Metropolitana, Chile	-70.62633	-33.437281	-70.627679	-70.624981	-33.43863	-33.435932	195
'Laboratorio de Biologia Vegetal', 'Brazil'	NA	NA	NA	NA	NA	NA	NA	NA
'Laboratorio de Doenca de Chagas', 'Belo Horizonte, Brazil'	Belo Horizonte - State of Minas Gerais, Brazil	-43.9345593	-19.9172987	-44.0633406	-43.856583	-20.059699	-19.7765437	17593
'Laboratorio de Ictiologia', 'Brazil'	Brazil	-51.92528	-14.235004	-73.9828169	-28.650543	-34.0891	5.2717863	3125608
'Laboratorio de Ictiologia, Faculdade de Filosofia', 'Brazil'	Av. Bandeirantes, 3900 - Vila Monte Alegre, Ribeirão Preto - SP, 14040-900, Brazil	-47.8589365	-21.1640579	-47.8602855	-47.8575875	-21.1654069	-21.1627089	205
'Laboratorio de Paleontolgia of the Universdad del Pais Vasco/Euskal Herriko Unibersitatea', 'Spain'	NA	NA	NA	NA	NA	NA	NA	NA
'Laboratorium voor Microbiologie der Landbouwhogeschool', 'Netherlands'	Netherlands	5.291266	52.132633	3.3316	7.2275102	50.7503837	53.6756	205447
'Laboratorium voor Tropische Hygiene', 'Netherlands'	Netherlands	5.291266	52.132633	3.3316	7.2275102	50.7503837	53.6756	205447
'Laboratorul de Paleontologie', 'Romania'	NA	NA	NA	NA	NA	NA	NA	NA
'Laboratory Culture Collection', 'Japan'	NA	NA	NA	NA	NA	NA	NA	NA
'Laboratory for Hydrobiological Analysis,<U+2028> Rijkswaterstaat', 'Netherlands'	NA	NA	NA	NA	NA	NA	NA	NA
'Laboratory of Fisheries, Department of Oceanography', 'South Korea'	NA	NA	NA	NA	NA	NA	NA	NA
'Laboratory of Fishery Biology', 'Japan'	NA	NA	NA	NA	NA	NA	NA	NA
'Laboratory of Fishes', 'China'	NA	NA	NA	NA	NA	NA	NA	NA
'Laboratory of Geology and Palaeontology', 'Greece'	Oulof Palme, Zografou 157 72, Greece	23.7856343	37.9663243	23.7842853	23.7869833	37.9649753	37.9676733	191
'Laboratory of Ichthyology', 'Japan'	Japan	138.252924	36.204824	122.8554688	154.0031455	20.3585295	45.6412626	1685385
'Laboratory of Molecular Genetics and Breeding of Edible Mushrooms', 'France'	France	2.213749	46.227638	-5.5591	9.6624999	41.31433	51.1241999	772195
'Laboratory of Mycology, Division of Microbiology', 'Japan'	NA	NA	NA	NA	NA	NA	NA	NA
'Laboratory of Palaeontology', 'Russia'	NA	NA	NA	NA	NA	NA	NA	NA
'Laboratory of Vertebrate Paleontology', 'China'	China	104.195397	35.86166	73.4994136	134.7754563	17.9996	53.5609739	3079916
'Lactic acid bacteria culture collection', 'China'	NA	NA	NA	NA	NA	NA	NA	NA
'Lahti City Museum', 'Lahti, Finland'	NA	NA	NA	NA	NA	NA	NA	NA
'Lake Timiskaming Fossil Centre', 'Quebec City'	Lake Timiskaming, Canada	-79.4842939	47.3100571	-79.6781914	-79.1211005	46.7502406	47.584261	40984
'Lake Timiskaming Fossil Centre', 'Quebec City'	Quebec City, QC, Canada	-71.2079809	46.8138783	-71.549445	-71.13394	46.7307989	46.9819379	19516
'Lallemand Yeast Culture Collection', 'Canada'	251 Stiles Dr, Memphis, TN 38127, USA	-90.0538051	35.1906185	-90.0551541	-90.0524561	35.1892695	35.1919675	194
'Lallemand Yeast Culture Collection', 'Canada'	5494 Rue Notre-Dame Est, Montréal, QC H1N 2C4, Canada	-73.5248493	45.5612692	-73.5261983	-73.5235003	45.5599202	45.5626182	183
'Landbouwuniversiteit Wageningen, Department of Entomology', 'Netherlands'	6708 PB Wageningen, Netherlands	5.6657696	51.9845558	5.6644206	5.6671186	51.9832068	51.9859048	176
'Landbouwuniversiteit, Biologisch Station', 'Wageningen, Netherlands'	NA	NA	NA	NA	NA	NA	NA	NA
'Landessammlungen fuer Naturkunde', 'Germany'	Erbprinzenstraße 13, 76133 Karlsruhe, Germany	8.400205	49.0070637	8.398856	8.401554	49.0057147	49.0084127	180
'Landessammlungen fuer Naturkunde', 'Germany'	Invalidenstraße 43, 10115 Berlin, Germany	13.3791755	52.5305726	13.3778265	13.3805245	52.5292236	52.5319216	176
'Lapland State Biosphere Reserve', 'Monchegorsk, Russia'	Monchegorsk, Murmansk Oblast, Russia	32.8919562	67.943134	32.80656	32.9811569	67.901703	67.960139	4192
'Las Cruces Biological Station, Organization for Tropical Studies', 'San Vito, Costa Rica'	San Vito de Coto Brus, PU, San Vito, Costa Rica	-82.9587151	8.7844175	-82.9600641	-82.9573661	8.7830685	8.7857665	210
'Latvian Research Institute of Agriculture', 'Skriveri, Latvia'	Zinātņu akadēmijas augstceltne, Akadēmijas iela 1, Latgales priekšpilsēta, Rīga, LV-1050, Latvia	24.1219277	56.9431623	24.1205787	24.1232767	56.9418133	56.9445113	171
'Latvian State Center of Plant Protection', 'Riga, Latvia'	Riga, Latvia	24.1051865	56.9496487	23.933659	24.3246659	56.8570279	57.085921	14684
'Lehreinheit Palaeontologisches, Institut fuer Geowissenschaften', 'Germany'	NA	NA	NA	NA	NA	NA	NA	NA
'Lehrstuhl fur Palaontologie', 'Germany'	Nussallee 8, 53115 Bonn, Germany	7.0900434	50.726509	7.0886944	7.0913924	50.72516	50.727858	178
'Leicester Literary and Philosophical Society', 'Leicester, United Kingdom'	University Rd, Leicester LE1 7RH, UK	-1.1246325	52.6211393	-1.1259815	-1.1232835	52.6197903	52.6224883	176
'Leicestershire County Council Museum Service, Collections Resources Centre', 'Leicester, United Kingdom'	NA	NA	NA	NA	NA	NA	NA	NA
'Leicestershire Flora Committee', 'Leicester, United Kingdom'	119–129 Fosse Rd S, Leicester LE3 0JU, UK	-1.1544303	52.6284446	-1.1557793	-1.1530813	52.6270956	52.6297936	176
'Leishmania Type Culture Collection', 'Rio de Janeiro, Brazil'	Rio de Janeiro, State of Rio de Janeiro, Brazil	-43.1728965	-22.9068467	-43.7950599	-43.0969042	-23.0822288	-22.7460327	19442
'Lembaga Biologi Nasional', 'Indonesia'	Indonesia	113.921327	-0.789275	94.7351	141.0425	-11.1082999	6.2169999	2408783
'Lenin State University', 'Tashkent, Uzbekistan'	100174, Тошкент шаҳар, Университет кўчаси, 4, уй, 4 Universitet Ko'chasi, Тошкент 100174, Uzbekistan	69.2039306	41.3515948	69.2025816	69.2052796	41.3502458	41.3529438	188
'Lepidopterological Society, Denmark', 'Denmark'	Denmark	9.501785	56.26392	7.8552001	15.2298	54.4317001	58.02846	229156
'Leptospirotheque', 'France'	France	2.213749	46.227638	-5.5591	9.6624999	41.31433	51.1241999	772195
'Les Amis de la Terre-Togo', 'Lom, Togo'	NA	NA	NA	NA	NA	NA	NA	NA
'Leslie Hill Molecular Systematics Laboratory', 'South Africa'	South Africa	22.937506	-30.559482	16.2816999	38.2216904	-47.1313489	-22.1254239	1786358
'Leyton Reference Library', 'London, United Kingdom'	35 St Martin's St, London WC2H 7HP, UK	-0.1298452	51.5096593	-0.1311942	-0.1284962	51.5083103	51.5110083	177
'Lignite Learning Centre Museum', 'Lampang, Thailand'	Lampang, Mueang Lampang District, Lampang, Thailand	99.5127895	18.2855395	99.4082669	99.6352639	18.187417	18.3782834	15497
'Limbe Botanical and Zoological Gardens', 'Limbe, Cameroon'	NA	NA	NA	NA	NA	NA	NA	NA
'Lincoln City and County Museum', 'Lincoln, United Kingdom'	NA	NA	NA	NA	NA	NA	NA	NA
'Lincoln Plant Health Station', 'New Zealand'	NA	NA	NA	NA	NA	NA	NA	NA
'Lincolnshire Naturalists Union', 'Lincoln, United Kingdom'	Lincoln, UK	-0.540579	53.230688	-0.6183716	-0.4926213	53.1817882	53.2548035	4178
'Lindi Forest Limited', 'Tanzania'	NA	NA	NA	NA	NA	NA	NA	NA
'Literary and Antiquarian Society of Perth', 'Perth, United Kingdom'	NA	NA	NA	NA	NA	NA	NA	NA
'Literary and Scientific Institution of Kilkenny', 'Kilkenny, Ireland'	NA	NA	NA	NA	NA	NA	NA	NA
'Liver Cancer Specimen Bank', 'Seoul, South Korea'	Seoul, South Korea	126.9779692	37.566535	126.7645827	127.1835899	37.4259627	37.7017495	23551
'Liverpool County Museum', 'United Kingdom'	NA	NA	NA	NA	NA	NA	NA	NA
'Liverpool Naturalists Field Club', 'Liverpool, United Kingdom'	Liverpool, UK	-2.9915726	53.4083714	-3.0191793	-2.8129382	53.3204478	53.503907	9956
'Living Aquatic Resources Research Institute', 'Laos'	Laos	102.495496	19.85627	100.0832139	107.635094	13.9097198	22.5090449	609113
'Local Museum Guinea', 'Guinea'	Guinea Rd, Colchester, IL 62326, USA	-90.7821505	40.262542	-90.7834995	-90.7808015	40.261193	40.263891	189
'Lorn Natural History Group', 'United Kingdom'	1 Kilbrandon Cottages, Balvicar, Oban PA34 4RA, UK	-5.6063341	56.2897414	-5.6076831	-5.6049851	56.2883924	56.2910904	172
'Ludlow Natural History Society', 'Ludlow, United Kingdom'	Castle Sq, Ludlow SY8 1AY, UK	-2.7229913	52.3671216	-2.7243403	-2.7216423	52.3657726	52.3684706	176
'Ludlow Natural History Society', 'Ludlow, United Kingdom'	Ludlow SY8, UK	-2.7139129	52.367749	-2.7350821	-2.6844195	52.3579584	52.386009	1807
'M. Andrew Johnston Research Collection', 'Tempe, United States'	Tempe, AZ, USA	-111.9400054	33.4255104	-111.978976	-111.8772261	33.3198608	33.463984	7231
'Macapa, Museu Territorial de Historia Natural quot;Angelo Moreira da Costa Limaquot;', 'Brazil'	Macapá, AP, Brazil	-51.070535	0.0355735	-51.1886614	-51.00506	-0.042189	0.2457336	15711
'MACOI - Portuguese Seaweeds', 'Portugal'	Portugal	-8.224454	39.399872	-31.4647999	-6.1891592	32.2895	42.1543111	350803
'MACS Collection of Microorganisms', 'India'	India	78.96288	20.593684	68.1097	97.3953587	6.4626999	35.513327	1953528
'Magyar Nenzeti Museum', 'Hungary'	1014 Budapest, Szent György tér 2., Hungary	19.0396622	47.4961134	19.0383132	19.0410112	47.4947644	47.4974624	181
'Magyar Nenzeti Museum', 'Hungary'	Budapest, Múzeum krt. 14-16, 1088 Hungary	19.0624765	47.4911983	19.0611275	19.0638255	47.4898493	47.4925473	181
'Malaria Research and Reference Reagent Resource Center', 'United States'	United States	-95.712891	37.09024	-124.39	-66.885417	18.7763	71.5388001	3452879
'Malawi Fisheries Research Unit', 'Malawi'	NA	NA	NA	NA	NA	NA	NA	NA
'Malaysian Agricultural Research and Development Institute (MARDI)', 'Serdang, Malaysia'	Headquarters, 43400, Persiaran Mardi - Upm, Mardi, 43400 Serdang, Selangor, Malaysia	101.7015291	2.9905083	101.7001801	101.7028781	2.9891593	2.9918573	212
'Malton Field Naturalists Society', 'Malton, United Kingdom'	Malton YO17, UK	-0.797897	54.136836	-0.8258099	-0.7835945	54.124009	54.146617	1435
'Manchester Banksian Society', 'Manchester, United Kingdom'	Manchester, UK	-2.2426305	53.4807593	-2.3000969000000002	-2.1468288	53.399903	53.5445879	9532
'Manchester Botanical and Horticultural Society', 'Manchester, United Kingdom'	Fletcher Moss Park, 18 Stenner Ln, Manchester M20 2RQ, UK	-2.2338877	53.409925200000004	-2.2352367	-2.2325387	53.4085762	53.4112742	175
'Margot Forde Germplasm Centre, AgResearch GrasslandsWar', 'New Zealand'	NA	NA	NA	NA	NA	NA	NA	NA
'Marine Biotechnology Institute Culture Collection', 'Japan'	Japan	138.252924	36.204824	122.8554688	154.0031455	20.3585295	45.6412626	1685385
'Marine Culture Collection of China', 'China'	China	104.195397	35.86166	73.4994136	134.7754563	17.9996	53.5609739	3079916
'Marine Fisheries Laboratory', 'Thailand'	Thailand	100.992541	15.870032	97.343396	105.636812	5.613038	20.465143	707071
'Marine Laboratory Sydney', 'Australia'	Bradfield Rd, West Lindfield NSW 2070, Australia	151.1504471	-33.7830654	151.1490981	151.1517961	-33.7844144	-33.7817164	195
'Marine Microbial Reference Facility', 'India'	India	78.96288	20.593684	68.1097	97.3953587	6.4626999	35.513327	1953528
'Medical Culture Collection', 'Uzbekistan'	Uzbekistan	64.585262	41.377491	55.9982179	73.148946	37.1722571	45.590075	835332
'Medical Entomology Collection Gallery', 'China'	NA	NA	NA	NA	NA	NA	NA	NA
'Medical Microbiological Laboratory', 'Norway'	Norway	8.468946	60.472024	4.0649	31.3549999	57.8097	71.3078	389070
'Medical Plant Resources Bank for Immune and Disease', 'Seongnam-si, South Korea'	Seongnam-si, Gyeonggi-do, South Korea	127.1388684	37.4449168	127.0235872	127.1974457	37.3330741	37.4756297	6203
'Merseyside County Museums (formerly Liverpool Free Museum)', 'United Kingdom'	NA	NA	NA	NA	NA	NA	NA	NA
'Michigan Department of Health', 'United States'	320 S Walnut St, Lansing, MI 48933, USA	-84.5574448	42.7306049	-84.5587938	-84.5560958	42.7292559	42.7319539	186
'MICKKU Culture Collection', 'Thailand'	Thailand	100.992541	15.870032	97.343396	105.636812	5.613038	20.465143	707071
'Microbial Carbohydrate Resource Bank', 'Seoul, South Korea'	Seoul, South Korea	126.9779692	37.566535	126.7645827	127.1835899	37.4259627	37.7017495	23551
'Microbial Culture Collection', 'Philippines'	Thomas Aquinas Research Complex, University of Santo Tomas, Espana, Manila, Philippines, Manila, 1015, Philippines	120.9871392	14.6101397	120.9857902	120.9884882	14.6087907	14.6114887	208
'Microbial Culture Collection', 'Philippines'	Univesity of the Philippines - Los Banos College, Los Banos, Laguna, Philippines	121.2606401	14.1507251	121.2592911	121.2619891	14.1493761	14.1520741	209
'Microbial Strain Collection of Latvia', 'Latvia'	NA	NA	NA	NA	NA	NA	NA	NA
'Microbiology Department, Faculty of Science', 'Thailand'	NA	NA	NA	NA	NA	NA	NA	NA
'Microbiology Laboratory, Department of Biology, Faculty of Science', 'Thailand'	NA	NA	NA	NA	NA	NA	NA	NA
'Microbiology Section, Biological Science Division, Department of Science Services', 'Thailand'	NA	NA	NA	NA	NA	NA	NA	NA
'Mid-Staffordshire Field Club', 'Rugeley, United Kingdom'	Rugeley WS15, UK	-1.935967	52.761515	-1.9791188	-1.8944366	52.7370267	52.7773085	3308
'Mifune Dinosaur Museum', 'Japan'	NA	NA	NA	NA	NA	NA	NA	NA
'Mineralogical Museum of the Geological Survey of Finland', 'Espoo, Finland'	NA	NA	NA	NA	NA	NA	NA	NA
'Ministere du Tourisme de la Chasse et de la Peche du Quebec', 'Montral, Canada'	NA	NA	NA	NA	NA	NA	NA	NA
'Ministere du Tourisme de la Chasse et de la Peche du Quebec, Service de la Faune, Laboratoire de Recherches', 'Montral, Canada'	NA	NA	NA	NA	NA	NA	NA	NA
'Ministerio de Agricultura y Cria, Seccion de Pesca Interior y Piscicultura', 'Venezuela'	NA	NA	NA	NA	NA	NA	NA	NA
'Ministerio de Recursos Naturales', 'Honduras'	Honduras	-86.241905	15.199999	-89.3564822	-83.0621001	12.9808201	17.4677999	416410
'Ministry of Agriculture and Fisheries', 'Auckland, New Zealand'	University Of Auckland - Tamaki Campus 231 Morrin Rd, St Johns, Mt Wellington 1072, New Zealand	174.8484704	-36.8833657	174.8471214	174.8498194	-36.8847147	-36.8820167	192
'Ministry of Agriculture and Food, Forestry and Fisheries', 'Nuku`alofa, Tonga'	Alaivahamama'o Bypass Rd, Nuku'alofa, Tonga	-175.1783582	-21.1401525	-175.1797072	-175.1770092	-21.1415015	-21.1388035	205
'Ministry of Agriculture and Food, Forestry and Fisheries, Vaini Research Station', 'Nuku`Alofa, Tonga'	Alaivahamama'o Bypass Rd, Nuku'alofa, Tonga	-175.1783582	-21.1401525	-175.1797072	-175.1770092	-21.1415015	-21.1388035	205
'Ministry of Natural Resources, Solomon Islands', 'Solomon Islands'	NA	NA	NA	NA	NA	NA	NA	NA
'Mircen Afrique Ouest', 'Senegal'	Senegal	-14.452362	14.497401	-17.6879999	-11.3457683	12.2649001	16.6929572	412323
'Miye University', 'Tsu, Japan'	屋町-1577 栗真町 津市 三重県 514-8507, Japan	136.521508	34.746375	136.520159	136.522857	34.745026	34.747724	194
'Molotov State University of Rostov, Department of Botany', 'Rostov On Don, Russia'	Bol'shaya Sadovaya Ulitsa, 122, Rostov, Rostovskaya oblast', Russia, 344006	39.7283481	47.2239293	39.7269991	39.7296971	47.2225803	47.2252783	181
'Mongolian Academy of Sciences', 'Ulaanbaatar, Mongolia'	NA	NA	NA	NA	NA	NA	NA	NA
'Mongolian Academy of Sciences, Institute of Botany, Department of Plant Systematics and Flora', 'Ulan Bator, Mongolia'	Ulaanbaatar, Mongolia	106.9057439	47.8863988	106.6994427	107.1043	47.8241773	47.9591229	16900
'Montrose Natural History and Antiquarian Society', 'Montrose, United Kingdom'	Panmure Pl, Montrose DD10 8HF, UK	-2.4648482	56.7102335	-2.4661972	-2.4634992000000002	56.7088845	56.7115825	171
'Moroccan Coordinated Collections of Microorganisms', 'Morocco'	Morocco	-7.09262	31.791702	-13.3044001	-0.9969759	27.6672693	35.9344	727240
'Mossley Botanical Society', 'Mossley, United Kingdom'	Mossley, UK	-2.038679	53.514681	-2.0625714	-1.9857885	53.5013366	53.5313437	2172
'Mount Makulu Central Research Station', 'Chilanga, Zambia'	Chilanga, Zambia	28.2490395	-15.547185	28.2476905	28.2503885	-15.548534	-15.545836	208
'Mount Makulu Central Research Station', 'Chilanga, Zambia'	Kafue Rd, Lusaka, Zambia	28.2495299	-15.5475415	28.2481809	28.2508789	-15.5488905	-15.5461925	208
'Mount Makulu Central Research Stationtional Plant Genetic Resources Centre', 'Chilanga, Zambia'	Chilanga, Zambia	28.2702036	-15.5702365	28.253093	28.2941426	-15.5897709	-15.5458633	2836
'Mount Makulu Research Station', 'Chilanga, Zambia'	Chilanga, Zambia	28.2490395	-15.547185	28.2476905	28.2503885	-15.548534	-15.545836	208
'Mount Makulu Research Station', 'Chilanga, Zambia'	Chilanga, Zambia	28.2800813	-15.5732972	28.2787323	28.2814303	-15.5746462	-15.5719482	208
'Mountain Botanical Garden of the Dagestan Scientific Centre', 'Makhachkala, Russia'	Makhachkala, Dagestan Republic, Russia	47.5126285	42.9666308	47.390584	47.588802	42.895316	43.0323129	9582
'Mountain Botanical Garden of the Dagestan Scientific Centre', 'Makhachkala, Russia'	Makhachkala, Dagestan Republic, Russia	47.5126285	42.9666308	47.390584	47.588802	42.895316	43.0323129	9582
'Mukaishima Marine Biological Station', 'Japan'	Mukaishimacho, Onomichi, Hiroshima Prefecture 722-0073, Japan	133.2029501	34.4029735	133.1699588	133.2237857	34.3594621	34.4052721	1933
'Municipal Museum', 'Germany'	Steintorwall 14, 38100 Braunschweig, Germany	10.531874	52.261021	10.530525	10.533223	52.259672	52.26237	176
'Munidipal Museum and Art Gallery', 'Rotherham, United Kingdom'	4800 Hollywood Blvd, Los Angeles, CA 90027, USA	-118.2938464	34.1004107	-118.2951954	-118.2924974	34.0990617	34.1017597	195
'Murtala Muhammed Memorial Garden', 'Lagos, Nigeria'	NA	NA	NA	NA	NA	NA	NA	NA
'Mus Tinro, Vladyvostok', 'Russia'	Batareynaya Ulitsa, 4, Vladivostok, Primorskiy kray, Russia, 690091	131.8762914	43.1211826	131.8749424	131.8776404	43.1198336	43.1225316	186
'Musee de Haute Volta', 'Burkina Faso'	Ave du Musée national, Ouagadougou, Burkina Faso	-1.4726615	12.3768922	-1.4740105	-1.4713125	12.3755432	12.3782412	209
'Musee de Haute Volta', 'Burkina Faso'	Koulouba, Ouagadougou, Burkina Faso	-1.5166993	12.3735204	-1.5180483	-1.5153503	12.3721714	12.3748694	209
'Musee de l Institut de Zoologie', 'Belgium'	NA	NA	NA	NA	NA	NA	NA	NA
'Musee de Paleontologie et de l evolution', 'Canada'	Canada	-106.346771	56.130366	-142	-50	41.6765559	83.6381	3018372
'Musee National du Niger', 'Niger'	Boulevard de la Republique, Boulevard de la Republique Boulevard de la Republique, Niamey, Niger	2.1071253	13.5109292	2.1057763	2.1084743	13.5095802	13.5122782	209
'Musee Zoologique', 'Switzerland'	Place de la Riponne 6, 1014 Lausanne, Switzerland	6.63412	46.523975	6.632771	6.635469	46.522626	46.525324	182
'Musei Nacionalis Hungarici', 'Hungary'	Budapest, Múzeum krt. 14-16, 1088 Hungary	19.0624765	47.4911983	19.0611275	19.0638255	47.4898493	47.4925473	181
'Museo Biblioteca Archivio', 'Italy'	NA	NA	NA	NA	NA	NA	NA	NA
'Museo Cambria, Istituto di Zoologia dell Universita', 'Italy'	NA	NA	NA	NA	NA	NA	NA	NA
'Museo Civico di Storia Naturale quot;P Zangheriquot;', 'Italy'	NA	NA	NA	NA	NA	NA	NA	NA
'Museo Civico quot;Baldassarre Romanoquot;', 'Italy'	NA	NA	NA	NA	NA	NA	NA	NA
'Museo Civico quot;Francesco Mina Palumboquot;', 'Italy'	NA	NA	NA	NA	NA	NA	NA	NA
